id,name,project
5f2dc35be4b05495d26666be,TCGA-61-1733-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc114e4b05495d26663db,TCGA-61-1733-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc47fe4b03703df853d1c,TCGA-61-1736-01B.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc394e4b05495d26666e1,TCGA-61-1736-01B.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbe69e4b03703df85367e,TCGA-61-1738-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbefee4b03703df85370d,TCGA-61-1738-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc2cae4b03703df853bb9,TCGA-61-2000-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc066e4b03703df8538b3,TCGA-61-2000-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db9e2e4b05495d266559d,TCGA-61-2111-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db8c4e4b05495d2665303,TCGA-61-2111-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f34371be4b037037be19e1a,TCGA-61-2113-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f343520e4b054954c4765c9,TCGA-61-2113-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f3430dbe4b037037be187fe,TCGA-76-4932-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f343219e4b054954c4759b9,TCGA-76-4932-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbeefe4b03703df8536ca,TCGA-78-7539-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbd29e4b03703df8533e4,TCGA-78-7539-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dea70e4b05495d2669051,TCGA-93-A4JN-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de8c8e4b03703df8562cc,TCGA-93-A4JN-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de621e4b03703df855e1f,TCGA-93-A4JO-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de814e4b03703df85621d,TCGA-BQ-7050-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de5ede4b05495d2668827,TCGA-BQ-7050-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2df7cfe4b05495d2669d66,TCGA-BQ-7051-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2df128e4b03703df856d41,TCGA-BQ-7051-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db766e4b05495d2664de6,TCGA-CV-5978-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db40ee4b03703df851708,TCGA-CV-5978-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbbc6e4b05495d2665bc2,TCGA-CV-5979-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db980e4b03703df8528e7,TCGA-CV-5979-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de646e4b05495d26688bd,TCGA-CV-6433-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de481e4b03703df855b42,TCGA-CV-6433-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de6c6e4b05495d26689e6,TCGA-CV-6441-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dec35e4b05495d2669415,TCGA-CV-6441-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dec6ae4b05495d2669449,TCGA-CV-6933-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2debf6e4b05495d2669385,TCGA-CV-6933-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2deac9e4b05495d26691b9,TCGA-CV-6935-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dea94e4b05495d2669090,TCGA-CV-6935-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dee3ee4b03703df856abe,TCGA-CV-6936-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2ded89e4b03703df856a1a,TCGA-CV-6936-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de298e4b05495d266836a,TCGA-CV-6937-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de1c1e4b05495d26681ac,TCGA-CV-6937-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db6fae4b05495d2664c24,TCGA-D5-5538-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db60fe4b03703df851ead,TCGA-D5-5538-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dba27e4b05495d26656c3,TCGA-D8-A1XG-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db814e4b05495d26650dd,TCGA-D8-A1XG-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbf25e4b05495d26662bc,TCGA-D8-A1XJ-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbdfce4b03703df8535a5,TCGA-D8-A1XJ-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbab1e4b05495d266592c,TCGA-DM-A1HA-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbad3e4b05495d26659c4,TCGA-DM-A1HA-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db84ee4b05495d26651b7,TCGA-DM-A280-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db62fe4b03703df851f5b,TCGA-DM-A280-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db63de4b03703df851fbc,TCGA-DM-A288-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db4c6e4b05495d26645bf,TCGA-DM-A288-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db803e4b05495d2665095,TCGA-DM-A28A-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db829e4b05495d2665137,TCGA-DM-A28A-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbd56e4b03703df853432,TCGA-DM-A28F-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbd9de4b03703df85350f,TCGA-DM-A28F-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de90be4b05495d2668d9a,TCGA-DQ-7591-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de654e4b03703df855e85,TCGA-DQ-7591-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2df193e4b05495d26699d4,TCGA-DQ-7592-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2def3de4b05495d266986d,TCGA-DQ-7592-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dee51e4b05495d266979a,TCGA-DW-7839-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dec2ae4b05495d26693f9,TCGA-DW-7839-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbb12e4b05495d2665a5e,TCGA-E2-A15A-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbcc1e4b05495d2665dcc,TCGA-E2-A15A-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbae5e4b03703df852d55,TCGA-ET-A3BU-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbaa5e4b03703df852c12,TCGA-ET-A3BU-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db896e4b05495d2665273,TCGA-F4-6459-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbbace4b03703df852fbc,TCGA-F4-6459-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db621e4b03703df851ede,TCGA-F4-6461-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db54ee4b03703df851c00,TCGA-F4-6461-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2deb3be4b05495d266928a,TCGA-FV-A496-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de9e2e4b05495d2668f6a,TCGA-FV-A496-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de440e4b03703df855aee,TCGA-FV-A4ZP-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de439e4b03703df855acf,TCGA-FV-A4ZP-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de8cce4b03703df8562d1,TCGA-FV-A4ZQ-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de647e4b03703df855e65,TCGA-FV-A4ZQ-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de92ce4b05495d2668e3b,TCGA-G3-A25U-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de906e4b05495d2668d7c,TCGA-G3-A25U-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de667e4b03703df855eaf,TCGA-G3-A25X-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de6bee4b03703df855fb0,TCGA-G3-A25X-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2deacfe4b05495d26691ed,TCGA-G3-A25Y-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dea3de4b05495d266900e,TCGA-G3-A25Y-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de412e4b05495d26685e1,TCGA-G3-A3CG-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de334e4b05495d2668494,TCGA-G3-A3CG-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de873e4b03703df8562a7,TCGA-G3-A3CH-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de669e4b03703df855ec9,TCGA-G3-A3CH-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de554e4b05495d266876b,TCGA-G3-A3CI-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de485e4b05495d2668683,TCGA-G3-A3CI-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db66ee4b03703df85203f,TCGA-GN-A8LN-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db6bae4b03703df8520c5,TCGA-GN-A8LN-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc671e4b03703df853e31,TCGA-H2-A2K9-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc5bbe4b03703df853dcf,TCGA-H2-A2K9-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc340e4b05495d2666686,TCGA-H2-A3RI-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbf9fe4b05495d266631c,TCGA-H2-A3RI-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbd21e4b05495d2665e7e,TCGA-J8-A3O1-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbbdce4b05495d2665c15,TCGA-J8-A3O1-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db69be4b03703df852095,TCGA-L1-A7W4-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db5e0e4b03703df851e16,TCGA-L1-A7W4-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de802e4b05495d2668c23,TCGA-LA-A7SW-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dea7ce4b05495d266905a,TCGA-LA-A7SW-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db860e4b05495d2665205,TCGA-LH-A9QB-06A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db87de4b05495d2665223,TCGA-LH-A9QB-06A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db6c8e4b03703df8520e0,TCGA-LL-A5YN-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db6d0e4b03703df85210b,TCGA-LL-A5YN-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db859e4b05495d26651fe,TCGA-LL-A5YO-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db844e4b05495d2665182,TCGA-LL-A5YO-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db8f3e4b03703df852718,TCGA-LL-A5YP-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db7bce4b05495d2664f82,TCGA-LL-A5YP-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbb8de4b03703df852f99,TCGA-LL-A6FP-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbad3e4b03703df852cf0,TCGA-LL-A6FP-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db9d6e4b05495d2665567,TCGA-LL-A6FQ-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dba30e4b05495d266571d,TCGA-LL-A6FQ-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db4c3e4b03703df851971,TCGA-LL-A6FR-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db502e4b03703df851a8c,TCGA-LL-A6FR-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de6aae4b05495d2668995,TCGA-MP-A4TK-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de6c7e4b05495d26689f5,TCGA-MP-A4TK-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de940e4b05495d2668e7c,TCGA-MP-A5C7-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de904e4b05495d2668d72,TCGA-MP-A5C7-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbb35e4b05495d2665ab8,TCGA-MY-A913-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dba4ae4b05495d26657b6,TCGA-MY-A913-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de295e4b05495d2668341,TCGA-NC-A5HD-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de2bae4b05495d2668398,TCGA-NC-A5HD-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de7bee4b05495d2668b8d,TCGA-NC-A5HE-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de830e4b03703df85623c,TCGA-NC-A5HE-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db97ee4b03703df8528cf,TCGA-NC-A5HF-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dba1ee4b05495d26656bc,TCGA-NC-A5HF-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbacae4b03703df852ca4,TCGA-NC-A5HK-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dbbd3e4b03703df85306f,TCGA-NC-A5HK-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2d97e7e4b03703df84ece0,TCGA-NC-A5HL-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2d9837e4b03703df84ed08,TCGA-NC-A5HL-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db280e4b03703df8511de,TCGA-NC-A5HM-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db28ae4b03703df85120f,TCGA-NC-A5HM-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db7c7e4b05495d2664fdb,TCGA-NC-A5HN-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db889e4b05495d2665244,TCGA-NC-A5HN-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de3f9e4b05495d26685cb,TCGA-NJ-A4YF-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de5c0e4b03703df855da0,TCGA-NJ-A4YF-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f342c8ae4b037037be168fb,TCGA-O2-A52V-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f342a89e4b054954c4714ea,TCGA-O2-A52V-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f34353ae4b054954c4765f5,TCGA-O2-A5IB-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f343626e4b037037be19b1c,TCGA-O2-A5IB-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db8c0e4b05495d26652e5,TCGA-OD-A75X-06A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dba63e4b05495d2665809,TCGA-OD-A75X-06A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f3442efe4b054954c4794ef,TCGA-OY-A56Q-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f343dfde4b037037be1b8b8,TCGA-OY-A56Q-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de783e4b03703df8560c2,TCGA-P4-A5EB-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de8ebe4b05495d2668d3e,TCGA-P4-A5EB-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2ddf99e4b05495d2667e16,TCGA-P4-AAVM-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2ddf18e4b03703df855167,TCGA-P4-AAVM-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de9c5e4b05495d2668f1f,TCGA-PJ-A5Z8-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dea03e4b05495d2668f86,TCGA-PJ-A5Z8-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db9a0e4b03703df852925,TCGA-Q1-A6DW-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db7e2e4b05495d266504c,TCGA-Q1-A6DW-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db744e4b05495d2664d6e,TCGA-Q1-A73P-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db79ae4b05495d2664eda,TCGA-Q1-A73P-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc1c2e4b05495d26664dd,TCGA-Q1-A73R-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dc352e4b05495d26666a2,TCGA-Q1-A73R-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2deb5ae4b03703df856769,TCGA-Q2-A5QZ-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dec69e4b05495d2669442,TCGA-Q2-A5QZ-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de700e4b05495d2668a54,TCGA-QH-A6CV-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de6bfe4b05495d26689d2,TCGA-QH-A6CV-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2deb7ee4b05495d26692dd,TCGA-QH-A6CW-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de591e4b05495d26687aa,TCGA-QH-A6CW-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2deaf3e4b05495d26691fe,TCGA-QH-A6CX-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de531e4b05495d2668758,TCGA-QH-A6CX-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de741e4b03703df856090,TCGA-QH-A6X9-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de7d5e4b03703df85618c,TCGA-QH-A6X9-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2def68e4b05495d26698aa,TCGA-QH-A6XC-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2dea2ae4b03703df856557,TCGA-QH-A6XC-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f342fa0e4b037037be18157,TCGA-QL-A97D-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f3434d1e4b054954c4764fd,TCGA-QL-A97D-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2debe1e4b05495d2669353,TCGA-R8-A6MK-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de9abe4b05495d2668f15,TCGA-R8-A6MK-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db4dbe4b05495d26645f6,TCGA-RB-AA9M-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2db476e4b05495d26644bc,TCGA-RB-AA9M-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f34308ce4b037037be18632,TCGA-RU-A8FL-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f3430a0e4b037037be18690,TCGA-RU-A8FL-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de383e4b03703df8559b5,TCGA-RY-A83Z-01A.STAR.fusion_predictions.abridged.coding_effect.tsv,gaonkark/d3b-0007-annofuse-dev
5f2de393e4b03703df8559fb,TCGA-RY-A83Z-01A.arriba.fusions.tsv,gaonkark/d3b-0007-annofuse-dev
